event_id,user_id,timestamp,action_type,item_id,product_type,eco_score,refurbished,delivery_type,used_green_toggle,session_id
9449,188,2025-04-22 21:16:45,view,1190,Water Purifier,100.72,0,instant,1,session_188_56
9450,459,2024-03-29 02:35:32,normal_purchase,2186,Air Conditioner,480.23,0,instant,1,session_459_37
9451,116,2024-12-03 18:32:45,view,3349,Air Conditioner,409.81,0,instant,0,session_116_38
9452,71,2025-04-29 03:16:16,view,1613,Geyser,155.26,1,instant,0,session_71_5
9453,53,2024-06-18 12:27:52,refurbished_purchase,759,Washing Machine,107.51,1,instant,1,session_53_35
9454,448,2024-04-21 16:58:39,normal_purchase,3622,Water Purifier,219.14,0,instant,0,session_448_25
9455,197,2024-11-22 02:08:35,green_toggle,1921,Cooler,123.44,0,delayed,1,session_197_21
9456,302,2025-06-26 13:10:39,refurbished_purchase,1352,Water Purifier,59.17,1,instant,1,session_302_74
9457,269,2025-06-30 11:22:46,view,2519,Cooler,197.4,0,instant,0,session_269_17
9458,79,2024-07-08 10:04:24,normal_purchase,2146,Geyser,110.5,0,delayed,0,session_79_1
9459,442,2024-09-08 22:20:51,normal_purchase,319,Geyser,135.4,0,delayed,1,session_442_50
9460,127,2025-01-14 02:55:09,green_toggle,57,Television,106.49,0,instant,1,session_127_64
9461,54,2025-03-30 02:00:31,green_toggle,4028,Fans,106.03,0,instant,1,session_54_11
9462,490,2025-04-10 17:00:20,view,3489,Geyser,137.78,0,instant,1,session_490_30
9463,306,2024-09-23 07:15:31,view,534,Gas Stove,124.59,0,instant,0,session_306_3
9464,256,2025-03-02 23:33:39,view,4681,Gas Stove,110.01,1,instant,1,session_256_18
9465,36,2024-01-01 19:24:06,normal_purchase,1344,Fans,126.25,0,instant,1,session_36_79
9466,323,2025-02-12 02:35:13,view,1788,Cooler,193.33,0,instant,0,session_323_63
9467,428,2024-06-03 13:12:13,view,1573,Water Purifier,160.59,0,delayed,0,session_428_49
9468,105,2025-01-21 07:38:28,view,4879,Washing Machine,294.36,0,instant,1,session_105_62
9469,176,2024-03-06 18:50:54,refurbished_purchase,3623,Gas Stove,31.94,1,instant,1,session_176_42
9470,226,2024-03-15 23:48:28,green_toggle,4988,Refrigerator,226.51,1,instant,1,session_226_86
9471,305,2024-06-13 00:08:54,view,918,Geyser,135.42,0,delayed,0,session_305_61
9472,31,2024-09-01 11:43:09,view,4912,Television,279.88,0,delayed,0,session_31_48
9473,430,2025-01-12 16:40:45,view,1390,Washing Machine,262.83,1,instant,0,session_430_24
9474,300,2025-05-23 09:17:11,refurbished_purchase,409,Geyser,36.72,1,instant,1,session_300_20
9475,378,2024-03-16 15:38:58,green_toggle,41,Refrigerator,238.0,0,instant,1,session_378_85
9476,273,2024-08-30 17:42:55,green_toggle,2822,Washing Machine,172.34,0,instant,1,session_273_63
9477,321,2024-11-26 10:10:42,view,1994,Fans,120.79,1,instant,0,session_321_18
9478,38,2024-02-16 19:56:00,view,221,Mixer Grinder,75.11,0,instant,1,session_38_88
9479,166,2025-01-16 19:34:12,normal_purchase,3376,Water Purifier,179.6,0,delayed,0,session_166_60
9480,52,2025-02-17 15:56:32,view,2036,Refrigerator,310.81,0,delayed,0,session_52_93
9481,312,2025-04-25 11:48:03,normal_purchase,1311,Gas Stove,185.68,0,delayed,0,session_312_67
9482,118,2025-04-23 22:39:27,green_toggle,3677,Mixer Grinder,30.01,1,instant,1,session_118_51
9483,493,2024-05-27 23:50:25,normal_purchase,3427,Mixer Grinder,162.5,0,instant,0,session_493_38
9484,96,2025-05-18 19:46:18,view,3404,Mixer Grinder,97.17,0,instant,0,session_96_40
9485,459,2025-05-18 19:16:14,normal_purchase,1370,Gas Stove,116.69,1,instant,0,session_459_51
9486,29,2025-04-15 06:14:39,normal_purchase,333,Cooler,168.36,0,instant,0,session_29_69
9487,270,2025-05-10 03:35:35,delayed_delivery,3047,Water Purifier,115.73,0,delayed,1,session_270_31
9488,9,2025-02-16 17:16:47,delayed_delivery,1032,Refrigerator,237.66,0,delayed,1,session_9_35
9489,159,2024-10-23 07:16:20,view,4766,Washing Machine,330.74,0,instant,0,session_159_15
9490,177,2024-03-20 17:06:07,view,4968,Television,196.41,0,instant,1,session_177_18
9491,147,2024-06-14 22:39:56,green_toggle,2578,Cooler,112.64,0,instant,1,session_147_55
9492,354,2024-09-02 13:16:30,view,1200,Television,176.5,0,instant,0,session_354_88
9493,358,2025-04-01 16:01:39,green_toggle,2478,Television,158.66,0,delayed,1,session_358_65
9494,140,2024-05-13 15:31:39,green_toggle,3208,Cooler,104.51,1,delayed,1,session_140_33
9495,114,2025-01-18 10:53:15,view,1641,Refrigerator,357.76,1,delayed,1,session_114_25
9496,362,2025-02-25 04:52:45,view,488,Gas Stove,185.71,1,instant,0,session_362_63
9497,122,2024-05-02 15:00:31,view,2346,Fans,89.37,0,instant,0,session_122_36
9498,356,2024-08-04 12:36:02,view,921,Air Conditioner,393.9,0,delayed,1,session_356_99
9499,126,2024-09-05 16:43:25,view,1166,Water Purifier,144.71,0,delayed,1,session_126_74
9500,377,2024-02-12 05:35:12,view,1049,Television,175.94,1,instant,0,session_377_58
9501,101,2024-12-11 19:05:08,normal_purchase,4597,Water Purifier,128.96,0,instant,0,session_101_61
9502,17,2024-07-17 09:06:42,view,4437,Washing Machine,339.77,0,delayed,0,session_17_25
9503,382,2024-05-02 18:30:16,normal_purchase,2616,Geyser,122.75,0,instant,1,session_382_57
9504,437,2024-10-19 03:58:27,view,475,Washing Machine,267.19,1,delayed,1,session_437_69
9505,392,2025-02-06 07:36:06,green_toggle,1827,Refrigerator,242.06,0,instant,1,session_392_38
9506,432,2024-11-16 14:53:55,refurbished_purchase,598,Fans,24.92,1,instant,1,session_432_79
9507,145,2024-03-24 09:54:22,green_toggle,504,Geyser,76.87,0,delayed,1,session_145_94
9508,363,2024-02-08 18:53:09,view,242,Water Purifier,164.33,0,instant,0,session_363_48
9509,446,2024-10-15 10:00:47,delayed_delivery,4749,Air Conditioner,177.2,0,delayed,1,session_446_68
9510,356,2024-05-18 11:49:22,normal_purchase,3114,Mixer Grinder,142.71,0,instant,0,session_356_8
9511,70,2024-06-30 03:20:03,refurbished_purchase,2194,Mixer Grinder,23.21,1,delayed,1,session_70_59
9512,484,2025-01-14 01:24:30,view,4321,Air Conditioner,392.88,0,instant,1,session_484_37
9513,344,2024-11-16 22:04:02,refurbished_purchase,4366,Fans,21.08,1,instant,1,session_344_94
9514,225,2024-03-29 18:16:24,normal_purchase,2325,Geyser,133.92,0,instant,0,session_225_98
9515,288,2025-01-15 02:01:34,view,4355,Geyser,188.02,1,instant,0,session_288_55
9516,388,2025-01-01 06:11:19,view,3132,Washing Machine,343.67,1,instant,0,session_388_64
9517,96,2024-04-01 15:06:17,normal_purchase,1722,Television,328.61,0,delayed,1,session_96_89
9518,397,2025-01-01 19:12:42,normal_purchase,1803,Mixer Grinder,128.64,0,delayed,1,session_397_12
9519,180,2024-09-28 09:54:25,view,4629,Air Conditioner,440.87,0,instant,0,session_180_55
9520,490,2024-03-15 06:38:02,normal_purchase,1948,Washing Machine,322.38,0,instant,1,session_490_57
9521,297,2024-03-24 01:39:36,green_toggle,3844,Air Conditioner,347.42,0,delayed,1,session_297_35
9522,362,2025-04-08 01:56:52,view,2269,Gas Stove,103.44,0,instant,0,session_362_75
9523,77,2025-04-13 06:36:34,refurbished_purchase,637,Fans,16.37,1,instant,1,session_77_50
9524,102,2024-06-18 19:38:08,green_toggle,3287,Television,188.81,0,instant,1,session_102_70
9525,173,2024-07-14 11:08:49,view,3457,Cooler,195.46,1,instant,1,session_173_53
9526,99,2024-11-13 20:43:42,refurbished_purchase,1451,Mixer Grinder,27.29,1,instant,1,session_99_50
9527,364,2024-05-14 00:01:12,delayed_delivery,887,Water Purifier,134.38,0,delayed,1,session_364_3
9528,239,2024-08-19 03:22:15,refurbished_purchase,2159,Water Purifier,33.71,1,instant,1,session_239_8
9529,274,2024-08-07 14:52:51,view,3569,Water Purifier,181.33,0,instant,0,session_274_49
9530,445,2024-01-30 08:44:10,refurbished_purchase,2859,Geyser,51.38,1,instant,1,session_445_28
9531,264,2025-06-15 10:14:14,refurbished_purchase,4061,Air Conditioner,165.73,1,instant,1,session_264_92
9532,138,2025-04-06 10:22:21,refurbished_purchase,3192,Television,89.75,1,instant,1,session_138_89
9533,412,2024-02-16 21:08:31,view,3773,Fans,147.01,0,instant,0,session_412_88
9534,464,2024-07-29 18:57:49,view,4315,Television,189.9,0,instant,0,session_464_30
9535,368,2024-09-22 12:58:59,normal_purchase,1944,Television,199.1,1,delayed,0,session_368_22
9536,95,2024-03-15 18:56:03,refurbished_purchase,4342,Cooler,37.74,1,instant,1,session_95_78
9537,225,2025-04-07 16:18:42,view,802,Mixer Grinder,54.77,0,instant,1,session_225_56
9538,307,2025-05-11 08:13:57,view,1204,Refrigerator,367.03,0,delayed,0,session_307_32
9539,108,2024-11-10 14:23:18,view,1981,Mixer Grinder,75.02,0,instant,0,session_108_5
9540,278,2024-04-29 23:54:10,delayed_delivery,2833,Refrigerator,271.73,0,delayed,1,session_278_71
9541,284,2024-06-13 04:04:41,view,2046,Water Purifier,144.66,0,instant,0,session_284_82
9542,323,2024-04-04 14:25:58,view,2738,Cooler,174.24,1,delayed,0,session_323_80
9543,321,2025-03-01 10:15:25,normal_purchase,1046,Gas Stove,217.62,0,instant,0,session_321_17
9544,230,2024-12-12 22:56:37,view,1998,Water Purifier,162.19,0,delayed,0,session_230_100
9545,395,2024-11-19 05:42:15,green_toggle,1205,Gas Stove,60.28,0,instant,1,session_395_90
9546,239,2024-06-14 18:06:16,view,641,Washing Machine,319.84,0,instant,1,session_239_17
9547,304,2024-09-30 04:06:46,view,544,Refrigerator,331.62,0,instant,0,session_304_86
9548,19,2025-05-12 02:21:17,view,4257,Water Purifier,163.67,0,instant,0,session_19_54
9549,111,2025-06-13 12:13:16,view,4290,Gas Stove,191.56,0,instant,0,session_111_77
9550,325,2024-11-01 15:03:48,view,2458,Geyser,132.43,0,instant,1,session_325_52
9551,493,2024-05-12 08:46:32,view,4218,Washing Machine,343.47,0,instant,1,session_493_69
9552,470,2025-05-31 03:15:40,view,1865,Geyser,143.34,0,instant,0,session_470_86
9553,130,2025-01-12 01:07:21,refurbished_purchase,3647,Fans,26.39,1,instant,1,session_130_87
9554,122,2024-02-19 05:28:08,green_toggle,4588,Cooler,82.61,0,instant,1,session_122_33
9555,157,2024-04-28 13:53:58,view,1821,Air Conditioner,418.56,0,instant,0,session_157_50
9556,310,2025-03-10 21:35:15,view,1388,Geyser,122.64,0,instant,0,session_310_43
9557,397,2024-11-12 23:46:44,green_toggle,4141,Air Conditioner,332.84,0,delayed,1,session_397_99
9558,219,2024-06-12 01:53:55,normal_purchase,3895,Geyser,214.31,0,instant,1,session_219_49
9559,332,2024-09-23 18:13:05,view,4304,Washing Machine,340.55,0,instant,0,session_332_15
9560,418,2025-03-02 11:43:44,view,2193,Refrigerator,307.63,0,instant,0,session_418_83
9561,426,2024-02-28 13:53:44,view,927,Geyser,105.09,0,instant,0,session_426_21
9562,399,2024-12-25 12:38:09,view,1938,Air Conditioner,380.41,0,delayed,1,session_399_34
9563,39,2024-10-27 10:31:52,view,547,Geyser,120.22,1,delayed,0,session_39_60
9564,193,2024-05-15 02:00:14,delayed_delivery,4323,Washing Machine,207.3,0,delayed,1,session_193_7
9565,23,2025-01-12 08:11:27,view,2902,Water Purifier,159.66,0,delayed,0,session_23_2
9566,117,2024-03-27 04:42:58,normal_purchase,1017,Cooler,177.88,0,instant,0,session_117_43
9567,391,2024-02-04 19:54:10,view,2267,Geyser,190.96,1,instant,0,session_391_60
9568,86,2024-04-15 09:04:05,view,62,Fans,123.94,0,instant,0,session_86_40
9569,173,2024-12-31 15:27:54,green_toggle,1081,Geyser,154.51,1,instant,1,session_173_72
9570,57,2024-05-23 01:15:51,refurbished_purchase,2806,Geyser,55.15,1,instant,1,session_57_1
9571,43,2025-06-08 01:05:03,normal_purchase,2669,Fans,127.66,0,instant,0,session_43_2
9572,486,2024-08-11 02:23:16,view,4483,Fans,116.58,0,instant,0,session_486_45
9573,460,2024-12-07 09:57:44,green_toggle,4921,Mixer Grinder,74.78,1,instant,1,session_460_76
9574,405,2024-09-27 08:50:23,view,4674,Cooler,139.76,0,instant,1,session_405_82
9575,112,2024-01-17 17:25:03,view,3611,Washing Machine,269.15,0,instant,1,session_112_5
9576,216,2024-01-30 02:57:16,view,3868,Water Purifier,121.6,0,instant,0,session_216_25
9577,250,2024-05-24 01:26:07,delayed_delivery,3827,Air Conditioner,202.35,0,delayed,1,session_250_93
9578,246,2025-04-14 06:20:39,view,4450,Fans,125.13,1,instant,1,session_246_15
9579,107,2025-06-14 17:26:54,green_toggle,2053,Refrigerator,251.99,0,instant,1,session_107_50
9580,354,2024-11-16 03:31:18,green_toggle,1081,Geyser,120.98,0,instant,1,session_354_81
9581,43,2024-07-04 13:51:04,green_toggle,2068,Fans,44.9,0,instant,1,session_43_47
9582,268,2024-09-09 21:04:11,view,3491,Washing Machine,299.52,0,instant,0,session_268_47
9583,491,2025-02-10 21:31:27,view,1382,Gas Stove,133.14,0,instant,1,session_491_74
9584,325,2025-05-21 23:50:18,view,3816,Gas Stove,179.91,0,instant,0,session_325_10
9585,433,2024-09-17 01:54:41,view,872,Water Purifier,110.32,0,delayed,0,session_433_93
9586,143,2025-01-01 18:35:15,normal_purchase,1127,Washing Machine,371.89,0,instant,1,session_143_94
9587,10,2024-09-19 08:06:13,view,1922,Fans,103.88,0,delayed,0,session_10_98
9588,107,2024-03-05 06:14:28,green_toggle,4319,Water Purifier,81.21,0,instant,1,session_107_63
9589,112,2024-01-08 09:31:59,green_toggle,1843,Gas Stove,119.32,1,delayed,1,session_112_4
9590,348,2024-11-02 07:48:00,normal_purchase,2872,Cooler,110.54,0,delayed,0,session_348_74
9591,110,2024-05-10 04:28:24,view,1455,Water Purifier,157.45,0,instant,1,session_110_14
9592,490,2024-09-11 09:01:20,green_toggle,1564,Refrigerator,280.87,0,instant,1,session_490_72
9593,410,2025-03-14 12:34:34,view,4195,Cooler,170.96,1,instant,0,session_410_2
9594,77,2024-11-29 19:56:30,view,852,Cooler,110.82,0,delayed,1,session_77_47
9595,433,2024-03-27 14:34:54,green_toggle,1212,Air Conditioner,320.44,0,instant,1,session_433_38
9596,474,2024-10-22 11:56:51,normal_purchase,3123,Cooler,123.88,0,instant,0,session_474_78
9597,353,2025-06-11 17:09:33,delayed_delivery,4449,Air Conditioner,226.87,0,delayed,1,session_353_17
9598,17,2024-08-15 17:29:24,green_toggle,2751,Mixer Grinder,119.04,0,delayed,1,session_17_5
9599,286,2025-01-18 15:40:40,view,1437,Air Conditioner,421.0,1,delayed,0,session_286_100
9600,367,2025-04-29 19:58:00,green_toggle,3841,Air Conditioner,232.0,0,instant,1,session_367_91
9601,291,2024-03-06 04:25:58,view,2465,Washing Machine,346.94,1,instant,0,session_291_39
9602,18,2025-04-25 02:05:41,green_toggle,397,Washing Machine,250.03,0,instant,1,session_18_77
9603,260,2025-05-22 07:13:54,view,3346,Geyser,156.41,0,instant,0,session_260_57
9604,387,2024-04-04 07:37:51,green_toggle,1625,Television,213.08,0,delayed,1,session_387_89
9605,46,2024-01-20 22:39:50,green_toggle,2797,Air Conditioner,270.75,0,instant,1,session_46_13
9606,333,2024-12-29 09:15:32,refurbished_purchase,1696,Cooler,47.42,1,instant,1,session_333_25
9607,473,2024-11-18 02:48:07,normal_purchase,2373,Mixer Grinder,123.28,1,instant,0,session_473_52
9608,354,2025-05-28 00:38:54,view,3036,Fans,50.73,0,instant,1,session_354_2
9609,325,2025-05-19 16:42:30,green_toggle,3996,Mixer Grinder,118.06,0,delayed,1,session_325_29
9610,39,2024-05-16 09:10:45,view,4786,Gas Stove,123.46,0,instant,0,session_39_31
9611,217,2024-08-01 15:06:15,delayed_delivery,2547,Cooler,65.57,0,delayed,1,session_217_31
9612,13,2024-11-13 04:09:12,green_toggle,2426,Washing Machine,185.2,0,instant,1,session_13_88
9613,371,2025-01-26 03:44:39,normal_purchase,1849,Mixer Grinder,136.82,0,instant,0,session_371_41
9614,143,2024-11-23 19:40:07,view,2763,Water Purifier,137.38,0,instant,0,session_143_68
9615,132,2024-12-14 14:25:19,green_toggle,961,Fans,87.33,0,delayed,1,session_132_87
9616,154,2024-05-02 23:13:49,green_toggle,1433,Mixer Grinder,44.23,1,instant,1,session_154_52
9617,10,2024-03-01 19:14:13,normal_purchase,4418,Refrigerator,344.9,1,instant,1,session_10_19
9618,356,2025-06-02 22:46:15,refurbished_purchase,1016,Fans,21.31,1,instant,1,session_356_73
9619,165,2024-06-20 20:59:34,normal_purchase,611,Cooler,187.8,1,instant,0,session_165_13
9620,360,2025-05-03 14:40:19,normal_purchase,32,Television,148.01,0,instant,1,session_360_29
9621,398,2024-02-13 06:39:53,normal_purchase,620,Geyser,195.6,0,instant,0,session_398_54
9622,346,2024-03-28 11:53:02,green_toggle,2011,Geyser,149.18,0,delayed,1,session_346_10
9623,412,2024-04-01 15:45:39,view,2992,Water Purifier,131.7,0,instant,1,session_412_66
9624,308,2025-05-19 17:36:28,view,3039,Mixer Grinder,57.93,0,delayed,0,session_308_31
9625,333,2025-05-26 09:09:16,normal_purchase,2080,Fans,122.87,0,instant,0,session_333_98
9626,399,2024-03-20 06:46:37,view,3113,Geyser,148.54,0,instant,1,session_399_15
9627,457,2025-02-27 07:34:18,view,3391,Water Purifier,163.87,0,instant,0,session_457_33
9628,489,2024-05-20 15:37:26,view,57,Geyser,181.24,0,instant,0,session_489_25
9629,22,2024-11-28 08:02:05,normal_purchase,3159,Television,258.61,0,instant,1,session_22_58
9630,434,2025-03-24 06:45:23,view,2059,Television,174.44,1,delayed,0,session_434_64
9631,213,2024-09-16 11:35:28,view,4219,Refrigerator,364.98,1,instant,1,session_213_47
9632,293,2025-01-25 16:41:14,normal_purchase,4152,Refrigerator,274.38,0,instant,0,session_293_14
9633,159,2024-03-31 03:59:38,view,2031,Water Purifier,153.02,0,instant,1,session_159_8
9634,17,2024-04-27 06:29:22,green_toggle,3356,Fans,76.5,1,instant,1,session_17_22
9635,278,2024-02-05 07:16:28,view,1351,Geyser,107.16,0,instant,0,session_278_94
9636,18,2025-03-02 06:59:59,green_toggle,2908,Fans,38.58,0,instant,1,session_18_100
9637,120,2024-01-18 23:32:15,normal_purchase,1798,Fans,71.45,0,instant,1,session_120_81
9638,12,2024-06-23 17:36:35,green_toggle,2848,Geyser,116.15,1,instant,1,session_12_23
9639,109,2024-06-21 01:20:39,view,50,Washing Machine,272.43,0,instant,0,session_109_51
9640,220,2024-11-16 11:20:59,view,2711,Gas Stove,153.53,0,instant,0,session_220_40
9641,120,2024-05-10 15:43:45,view,3651,Refrigerator,339.68,1,delayed,0,session_120_21
9642,352,2024-07-18 08:41:59,green_toggle,3602,Refrigerator,301.27,0,instant,1,session_352_11
9643,319,2024-12-12 17:33:40,view,3161,Gas Stove,180.84,0,delayed,1,session_319_52
9644,67,2024-07-05 02:23:13,refurbished_purchase,912,Television,77.21,1,instant,1,session_67_40
9645,319,2025-06-13 19:39:47,refurbished_purchase,4575,Fans,28.05,1,instant,1,session_319_60
9646,74,2024-08-01 08:18:51,refurbished_purchase,3033,Refrigerator,160.19,1,instant,1,session_74_39
9647,67,2024-01-02 17:40:09,delayed_delivery,4355,Fans,90.56,1,delayed,1,session_67_26
9648,157,2025-02-25 14:11:01,normal_purchase,4078,Fans,57.41,0,delayed,0,session_157_30
9649,159,2025-05-18 17:34:30,normal_purchase,138,Television,155.94,0,instant,0,session_159_86
9650,79,2024-07-20 04:58:44,view,2967,Fans,104.46,0,instant,1,session_79_36
9651,57,2024-08-27 21:05:27,green_toggle,3459,Television,120.99,0,delayed,1,session_57_96
9652,390,2024-03-17 04:21:17,view,4219,Washing Machine,329.07,1,instant,0,session_390_51
9653,34,2024-03-12 22:53:17,green_toggle,1841,Washing Machine,220.16,0,instant,1,session_34_69
9654,290,2024-05-20 21:09:29,refurbished_purchase,3144,Gas Stove,55.56,1,instant,1,session_290_67
9655,187,2024-06-02 03:16:38,green_toggle,2284,Mixer Grinder,70.34,0,delayed,1,session_187_68
9656,143,2024-03-15 17:22:56,view,1985,Air Conditioner,418.07,0,instant,0,session_143_54
9657,462,2025-01-24 21:04:20,refurbished_purchase,584,Mixer Grinder,15.12,1,instant,1,session_462_53
9658,258,2024-01-29 04:31:56,green_toggle,4546,Cooler,65.72,0,instant,1,session_258_7
9659,48,2024-10-29 20:37:59,delayed_delivery,767,Cooler,76.6,0,delayed,1,session_48_2
9660,193,2024-09-19 23:17:34,view,1818,Cooler,163.98,0,instant,0,session_193_72
9661,380,2024-05-24 16:06:25,view,2750,Geyser,168.46,0,instant,0,session_380_86
9662,200,2024-10-24 07:49:59,green_toggle,4561,Geyser,147.23,0,instant,1,session_200_47
9663,334,2024-09-23 20:05:14,refurbished_purchase,3928,Washing Machine,137.97,1,instant,1,session_334_58
9664,224,2024-08-31 00:38:44,delayed_delivery,1868,Air Conditioner,287.93,0,delayed,1,session_224_21
9665,36,2024-02-08 20:52:46,normal_purchase,396,Geyser,185.47,0,instant,0,session_36_22
9666,395,2024-03-26 09:49:42,view,2533,Cooler,196.17,0,instant,0,session_395_64
9667,292,2024-07-20 11:26:03,normal_purchase,3620,Mixer Grinder,131.2,0,delayed,0,session_292_11
9668,498,2025-02-02 19:21:56,delayed_delivery,2333,Cooler,83.52,1,delayed,1,session_498_25
9669,242,2024-01-17 18:01:26,normal_purchase,4204,Fans,98.25,0,delayed,0,session_242_10
9670,322,2024-12-31 01:31:14,normal_purchase,3945,Mixer Grinder,155.14,0,instant,1,session_322_29
9671,98,2025-05-21 18:01:13,refurbished_purchase,1154,Refrigerator,144.88,1,instant,1,session_98_14
9672,410,2025-04-05 10:27:16,green_toggle,215,Water Purifier,74.96,0,instant,1,session_410_22
9673,373,2025-06-08 15:40:56,view,109,Mixer Grinder,123.49,1,delayed,0,session_373_27
9674,208,2025-02-03 11:27:01,delayed_delivery,1183,Television,112.98,0,delayed,1,session_208_61
9675,154,2024-01-28 02:05:11,view,2189,Gas Stove,109.45,0,delayed,0,session_154_50
9676,171,2025-04-23 06:35:14,view,3533,Washing Machine,308.59,0,instant,1,session_171_4
9677,278,2025-03-19 16:19:38,green_toggle,3168,Cooler,72.4,0,instant,1,session_278_10
9678,326,2025-04-28 09:32:18,view,2360,Cooler,161.2,0,instant,0,session_326_33
9679,266,2024-08-31 19:37:33,refurbished_purchase,3379,Washing Machine,147.93,1,delayed,1,session_266_55
9680,484,2025-01-04 11:50:53,view,1343,Fans,53.68,1,instant,0,session_484_2
9681,457,2024-06-26 06:30:37,view,900,Refrigerator,399.18,0,instant,0,session_457_30
9682,485,2024-08-30 02:16:17,view,2179,Gas Stove,123.75,0,instant,0,session_485_36
9683,498,2024-01-10 07:49:22,normal_purchase,3369,Washing Machine,342.71,0,delayed,1,session_498_2
9684,135,2025-05-28 01:08:28,normal_purchase,2731,Gas Stove,168.01,0,delayed,1,session_135_76
9685,462,2024-09-22 02:37:53,normal_purchase,1169,Gas Stove,111.87,0,instant,0,session_462_26
9686,205,2024-08-14 16:53:46,green_toggle,3637,Television,91.58,0,instant,1,session_205_78
9687,189,2024-03-27 00:56:47,refurbished_purchase,3878,Television,53.14,1,instant,1,session_189_46
9688,39,2024-03-12 05:17:06,view,3344,Washing Machine,264.15,0,instant,0,session_39_2
9689,382,2024-08-26 13:58:01,view,4282,Television,232.92,0,instant,0,session_382_99
9690,303,2024-11-06 00:27:23,green_toggle,1160,Air Conditioner,336.49,0,instant,1,session_303_54
9691,101,2024-12-23 03:36:58,green_toggle,2814,Geyser,133.22,0,instant,1,session_101_19
9692,481,2025-01-27 08:15:49,view,4822,Cooler,103.14,0,instant,1,session_481_27
9693,103,2025-03-15 11:27:27,refurbished_purchase,531,Water Purifier,57.06,1,instant,1,session_103_26
9694,175,2024-05-13 18:14:58,normal_purchase,1123,Fans,75.35,1,delayed,0,session_175_6
9695,284,2024-07-02 21:09:26,view,2057,Air Conditioner,380.02,0,instant,0,session_284_91
9696,133,2024-06-19 20:41:16,refurbished_purchase,210,Fans,27.49,1,delayed,1,session_133_35
9697,47,2024-06-30 01:52:18,view,1513,Refrigerator,324.9,0,instant,1,session_47_37
9698,172,2024-04-04 18:17:48,view,1709,Cooler,176.18,0,instant,0,session_172_85
9699,59,2024-05-07 07:40:18,green_toggle,3242,Mixer Grinder,64.92,0,instant,1,session_59_1
9700,135,2024-03-24 02:39:42,view,2952,Cooler,133.56,0,instant,1,session_135_84
9701,284,2024-05-31 19:59:19,refurbished_purchase,3727,Television,65.8,1,instant,1,session_284_88
9702,204,2024-05-28 11:45:08,view,3493,Air Conditioner,438.97,0,delayed,0,session_204_19
9703,149,2025-06-25 06:41:29,view,3874,Television,196.63,0,instant,0,session_149_22
9704,453,2024-01-16 21:45:40,delayed_delivery,609,Water Purifier,89.31,0,delayed,1,session_453_92
9705,375,2024-06-27 13:41:22,refurbished_purchase,885,Refrigerator,173.1,1,instant,1,session_375_16
9706,149,2024-07-26 12:10:34,delayed_delivery,4445,Mixer Grinder,25.01,0,delayed,1,session_149_47
9707,342,2024-08-01 09:24:08,green_toggle,4257,Washing Machine,169.01,0,instant,1,session_342_88
9708,114,2024-06-29 12:23:08,green_toggle,701,Geyser,142.72,0,instant,1,session_114_59
9709,296,2024-06-13 01:16:40,refurbished_purchase,2800,Refrigerator,172.79,1,instant,1,session_296_20
9710,361,2024-07-31 21:18:29,normal_purchase,1994,Cooler,116.45,0,delayed,0,session_361_4
9711,178,2024-04-30 16:47:09,view,606,Fans,99.63,0,instant,0,session_178_42
9712,445,2024-12-05 22:26:46,view,2107,Fans,94.44,0,instant,1,session_445_61
9713,488,2024-04-07 10:23:21,view,2754,Geyser,199.94,0,instant,0,session_488_69
9714,152,2024-06-01 19:11:59,normal_purchase,2743,Water Purifier,121.69,0,instant,0,session_152_46
9715,429,2024-07-29 18:04:39,delayed_delivery,1109,Refrigerator,217.13,0,delayed,1,session_429_39
9716,202,2024-08-03 17:35:35,refurbished_purchase,1477,Water Purifier,54.93,1,delayed,1,session_202_9
9717,84,2024-12-12 01:35:40,green_toggle,3777,Cooler,97.61,0,delayed,1,session_84_94
9718,167,2024-10-09 00:32:34,green_toggle,1136,Geyser,117.42,1,instant,1,session_167_42
9719,119,2024-06-25 13:04:32,normal_purchase,348,Fans,149.04,0,instant,0,session_119_58
9720,277,2025-04-23 21:50:07,delayed_delivery,3494,Air Conditioner,191.47,1,delayed,1,session_277_41
9721,307,2024-01-03 14:34:18,refurbished_purchase,1116,Geyser,35.94,1,instant,1,session_307_14
9722,7,2025-01-03 19:48:38,refurbished_purchase,4477,Gas Stove,38.4,1,instant,1,session_7_75
9723,253,2025-03-05 05:30:31,view,1017,Mixer Grinder,89.9,0,instant,0,session_253_58
9724,59,2025-01-22 08:42:05,refurbished_purchase,1579,Cooler,44.39,1,instant,1,session_59_71
9725,238,2024-06-10 13:52:46,normal_purchase,715,Mixer Grinder,132.88,0,delayed,0,session_238_9
9726,466,2024-06-03 06:23:37,normal_purchase,3547,Gas Stove,213.67,1,instant,1,session_466_78
9727,234,2024-12-29 09:12:25,view,2172,Fans,98.83,0,instant,0,session_234_20
9728,241,2024-11-25 21:20:04,view,3433,Cooler,109.52,0,instant,0,session_241_78
9729,471,2024-12-23 20:14:11,green_toggle,2578,Water Purifier,86.14,0,instant,1,session_471_14
9730,498,2024-07-31 10:58:31,view,202,Water Purifier,106.76,1,instant,0,session_498_61
9731,203,2024-02-11 15:17:46,delayed_delivery,3680,Cooler,129.55,0,delayed,1,session_203_13
